dataset_title,id,image_filename,organ,disease_state,oncotree_code,species,patient,st_technology,data_publication_date,license,study_link,download_page_link1,inter_spot_dist,spot_diameter,spots_under_tissue,preservation_method,nb_genes,treatment_comment,pixel_size_um_embedded,pixel_size_um_estimated,magnification,fullres_px_width,fullres_px_height,tissue,disease_comment,subseries,hest_version_added,species_group,_technology_clean
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA114,SPA114.tif,Breast,Cancer,IDC,Homo sapiens,BC23450,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,301,,18702,,,0.683382968,20x,9283,9856,Breast,HER2_luminal,BC23450_E1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA113,SPA113.tif,Breast,Cancer,IDC,Homo sapiens,BC23450,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,318,,18843,,,0.686945071380452,20x,9313,9857,Breast,HER2_luminal,BC23450_E2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA112,SPA112.tif,Breast,Cancer,IDC,Homo sapiens,BC23901,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,292,,18082,,,0.679082290244629,20x,9332,9878,Breast,HER2_luminal,BC23901_C2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA111,SPA111.tif,Breast,Cancer,IDC,Homo sapiens,BC23901,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,297,,17636,,,0.687304406181756,20x,9308,9860,Breast,HER2_luminal,BC23901_D1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA110,SPA110.tif,Breast,Cancer,IDC,Homo sapiens,BC23944,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,414,,18201,,,0.685212349530496,20x,9316,9874,Breast,HER2_luminal,BC23944_D2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA109,SPA109.tif,Breast,Cancer,IDC,Homo sapiens,BC23944,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,423,,18384,,,0.688173211984919,20x,9277,9849,Breast,HER2_luminal,BC23944_E1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA108,SPA108.tif,Breast,Cancer,IDC,Homo sapiens,BC23944,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,403,,18578,,,0.687786086582934,20x,9314,9867,Breast,HER2_luminal,BC23944_E2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA107,SPA107.tif,Breast,Cancer,IDC,Homo sapiens,BC24220,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,432,,16908,,,0.682654589,20x,9322,9849,Breast,HER2_luminal,BC24220_D2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA106,SPA106.tif,Breast,Cancer,IDC,Homo sapiens,BC24220,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,428,,17273,,,0.682635274464711,20x,9281,9857,Breast,HER2_luminal,BC24220_E1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA105,SPA105.tif,Breast,Cancer,IDC,Homo sapiens,BC24220,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,437,,17246,,,0.680162624586778,20x,9307,9858,Breast,HER2_luminal,BC24220_E2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA104,SPA104.tif,Breast,Cancer,IDC,Homo sapiens,BC23567,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,587,,17368,,,0.685479434734455,20x,9322,9922,Breast,HER2_non_luminal,BC23567_D2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA103,SPA103.tif,Breast,Cancer,IDC,Homo sapiens,BC23567,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,572,,18013,,,0.686787118825411,20x,9308,9862,Breast,HER2_non_luminal,BC23567_E1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA102,SPA102.tif,Breast,Cancer,IDC,Homo sapiens,BC23567,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,570,,17960,,,0.684350448649609,20x,9344,9907,Breast,HER2_non_luminal,BC23567_E2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA101,SPA101.tif,Breast,Cancer,IDC,Homo sapiens,BC23810,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,691,,17923,,,0.702078126688374,20x,9307,9855,Breast,HER2_non_luminal,BC23810_D2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA100,SPA100.tif,Breast,Cancer,IDC,Homo sapiens,BC23810,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,695,,18126,,,0.69706214967357,20x,9322,9906,Breast,HER2_non_luminal,BC23810_E1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA99,SPA99.tif,Breast,Cancer,IDC,Homo sapiens,BC23810,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,713,,18295,,,0.689353883492675,20x,9328,9900,Breast,HER2_non_luminal,BC23810_E2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA98,SPA98.tif,Breast,Cancer,IDC,Homo sapiens,BC23903,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,441,,17824,,,0.68937042459376,20x,9310,9910,Breast,HER2_non_luminal,BC23903_C1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA97,SPA97.tif,Breast,Cancer,IDC,Homo sapiens,BC23903,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,468,,18263,,,0.688555881303289,20x,9326,9863,Breast,HER2_non_luminal,BC23903_C2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA96,SPA96.tif,Breast,Cancer,IDC,Homo sapiens,BC23903,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,464,,17973,,,0.689677313538014,20x,9309,9861,Breast,HER2_non_luminal,BC23903_D1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA95,SPA95.tif,Breast,Cancer,IDC,Homo sapiens,BC24044,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,614,,17653,,,0.686924148,20x,9301,9869,Breast,HER2_non_luminal,BC24044_D2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA94,SPA94.tif,Breast,Cancer,IDC,Homo sapiens,BC24044,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,603,,17509,,,0.687148994992964,20x,9314,9873,Breast,HER2_non_luminal,BC24044_E1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA93,SPA93.tif,Breast,Cancer,IDC,Homo sapiens,BC24044,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,511,,17570,,,0.687246743591115,20x,9319,9889,Breast,HER2_non_luminal,BC24044_E2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA92,SPA92.tif,Breast,Cancer,IDC,Homo sapiens,BC24105,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,325,,18015,,,0.678540508032666,20x,9303,9854,Breast,HER2_non_luminal,BC24105_C1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA91,SPA91.tif,Breast,Cancer,IDC,Homo sapiens,BC24105,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,297,,18036,,,0.685984211315772,20x,9323,9846,Breast,HER2_non_luminal,BC24105_C2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA90,SPA90.tif,Breast,Cancer,IDC,Homo sapiens,BC24105,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,338,,17864,,,0.685626992,20x,9325,9888,Breast,HER2_non_luminal,BC24105_D1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA89,SPA89.tif,Breast,Cancer,IDC,Homo sapiens,BC23268,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,435,,17546,,,0.691228392,20x,9344,9892,Breast,Luminal_A,BC23268_C1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA88,SPA88.tif,Breast,Cancer,IDC,Homo sapiens,BC23268,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,498,,17467,,,0.685273025987883,20x,9291,9908,Breast,Luminal_A,BC23268_C2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA87,SPA87.tif,Breast,Cancer,IDC,Homo sapiens,BC23268,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,492,,17417,,,0.683595082883803,20x,9290,9892,Breast,Luminal_A,BC23268_D1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA86,SPA86.tif,Breast,Cancer,IDC,Homo sapiens,BC23269,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,434,,17779,,,0.687000000977504,20x,9317,9920,Breast,Luminal_A,BC23269_C1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA85,SPA85.tif,Breast,Cancer,IDC,Homo sapiens,BC23269,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,435,,18371,,,0.685516241447387,20x,9293,9947,Breast,Luminal_A,BC23269_C2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA84,SPA84.tif,Breast,Cancer,IDC,Homo sapiens,BC23269,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,433,,17576,,,0.685922487280504,20x,9320,9874,Breast,Luminal_A,BC23269_D1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA83,SPA83.tif,Breast,Cancer,IDC,Homo sapiens,BC23272,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,565,,17724,,,0.68344811492994,20x,9343,9900,Breast,Luminal_A,BC23272_D2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA82,SPA82.tif,Breast,Cancer,IDC,Homo sapiens,BC23272,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,578,,17593,,,0.689918759959879,20x,9278,9915,Breast,Luminal_A,BC23272_E1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA81,SPA81.tif,Breast,Cancer,IDC,Homo sapiens,BC23272,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,548,,17627,,,0.687174708659141,20x,9331,9914,Breast,Luminal_A,BC23272_E2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA80,SPA80.tif,Breast,Cancer,IDC,Homo sapiens,BC24223,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,368,,17428,,,0.684892891965904,20x,9351,9896,Breast,Luminal_A,BC24223_D2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA79,SPA79.tif,Breast,Cancer,IDC,Homo sapiens,BC24223,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,362,,17668,,,0.687553217,20x,9323,9861,Breast,Luminal_A,BC24223_E1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA78,SPA78.tif,Breast,Cancer,IDC,Homo sapiens,BC24223,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,363,,17751,,,0.684709792058559,20x,9346,9889,Breast,Luminal_A,BC24223_E2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA77,SPA77.tif,Breast,Cancer,IDC,Homo sapiens,BC23270,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,284,,17940,,,0.68359701839368,20x,9293,9894,Breast,Luminal_B,BC23270_D2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA76,SPA76.tif,Breast,Cancer,IDC,Homo sapiens,BC23270,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,283,,18081,,,0.671166434989037,20x,9278,9865,Breast,Luminal_B,BC23270_E1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA75,SPA75.tif,Breast,Cancer,IDC,Homo sapiens,BC23270,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,284,,18373,,,0.68655906204401,20x,9301,9866,Breast,Luminal_B,BC23270_E2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA74,SPA74.tif,Breast,Cancer,IDC,Homo sapiens,BC23277,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,506,,18191,,,0.686257475702406,20x,9334,9891,Breast,Luminal_B,BC23277_D2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA73,SPA73.tif,Breast,Cancer,IDC,Homo sapiens,BC23277,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,513,,18426,,,0.673924287593833,20x,9310,9906,Breast,Luminal_B,BC23277_E1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA72,SPA72.tif,Breast,Cancer,IDC,Homo sapiens,BC23277,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,566,,18853,,,0.673046729577535,20x,9341,9930,Breast,Luminal_B,BC23277_E2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA71,SPA71.tif,Breast,Cancer,IDC,Homo sapiens,BC23506,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,489,,19017,,,0.696703611963956,20x,9309,9905,Breast,Luminal_B,BC23506_C1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA70,SPA70.tif,Breast,Cancer,IDC,Homo sapiens,BC23506,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,502,,19088,,,0.703372074283041,20x,9309,9907,Breast,Luminal_B,BC23506_C2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA69,SPA69.tif,Breast,Cancer,IDC,Homo sapiens,BC23506,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,482,,18606,,,0.699626350198598,20x,9307,9925,Breast,Luminal_B,BC23506_D1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA68,SPA68.tif,Breast,Cancer,IDC,Homo sapiens,BC23508,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,478,,18787,,,0.683692405,20x,9319,9925,Breast,Luminal_B,BC23508_D2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA67,SPA67.tif,Breast,Cancer,IDC,Homo sapiens,BC23508,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,473,,18663,,,0.686765083,20x,9302,9895,Breast,Luminal_B,BC23508_E1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA66,SPA66.tif,Breast,Cancer,IDC,Homo sapiens,BC23508,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,504,,18535,,,0.682772407,20x,9346,9897,Breast,Luminal_B,BC23508_E2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA65,SPA65.tif,Breast,Cancer,IDC,Homo sapiens,BC23895,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,498,,17686,,,0.686535868241651,20x,9315,9923,Breast,Luminal_B,BC23895_C1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA64,SPA64.tif,Breast,Cancer,IDC,Homo sapiens,BC23895,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,454,,17630,,,0.687597403722036,20x,9337,9885,Breast,Luminal_B,BC23895_C2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA63,SPA63.tif,Breast,Cancer,IDC,Homo sapiens,BC23895,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,518,,17402,,,0.689979191088615,20x,9326,9916,Breast,Luminal_B,BC23895_D1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA62,SPA62.tif,Breast,Cancer,IDC,Homo sapiens,BC23209,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,294,,16859,,,0.691333944186998,20x,9299,9871,Breast,TNBC,BC23209_C1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA61,SPA61.tif,Breast,Cancer,IDC,Homo sapiens,BC23209,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,318,,18356,,,0.684395721349502,20x,9286,9852,Breast,TNBC,BC23209_C2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA60,SPA60.tif,Breast,Cancer,IDC,Homo sapiens,BC23209,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,331,,18298,,,0.683924014172062,20x,9286,9866,Breast,TNBC,BC23209_D1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA59,SPA59.tif,Breast,Cancer,IDC,Homo sapiens,BC23288,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,464,,17387,,,0.686211683714311,20x,9322,9922,Breast,TNBC,BC23288_D2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA58,SPA58.tif,Breast,Cancer,IDC,Homo sapiens,BC23288,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,480,,17641,,,0.683748393578858,20x,9335,9914,Breast,TNBC,BC23288_E1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA57,SPA57.tif,Breast,Cancer,IDC,Homo sapiens,BC23288,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,478,,17405,,,0.686863849619792,20x,9364,9909,Breast,TNBC,BC23288_E2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA56,SPA56.tif,Breast,Cancer,IDC,Homo sapiens,BC23377,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,597,,17933,,,0.684341928907531,20x,9297,9912,Breast,TNBC,BC23377_C1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA55,SPA55.tif,Breast,Cancer,IDC,Homo sapiens,BC23377,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,687,,18306,,,0.687036646638975,20x,9300,9926,Breast,TNBC,BC23377_C2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA54,SPA54.tif,Breast,Cancer,IDC,Homo sapiens,BC23377,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,601,,17939,,,0.68531873973977,20x,9308,9917,Breast,TNBC,BC23377_D1,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA53,SPA53.tif,Breast,Cancer,IDC,Homo sapiens,BC23803,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,402,,19729,,,0.682706602049317,20x,9296,9888,Breast,TNBC,BC23803_D2,v1_0_0,Human,Spatial Transcriptomics
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA52,SPA52.tif,Breast,Cancer,IDC,Homo sapiens,BC23803,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,340,,18871,,,0.688712084148645,20x,9310,9891,Breast,TNBC,BC23803_E1,v1_0_0,Human,Spatial Transcriptomics
